"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","listing-card--owner-info__firm-name","he-lazy-image src 2","he-lazy-image src 3"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/31745-21604","21","17.000","27-03-2025","Kiralık Daire","2 +
                          1","85 m²","4
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/7/1/3/0/6718b45f-7eab-4495-a6ae-e40f674f4b91.jpg","EİDS onaylı","Kw,Dem Cam Balkonlu,Asansorlu 2+1 Açık Mutfakli Kiralik Daire","Manisa / Yunusemre / Muradiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-5-31745","Kw Alesta-viya-orsa 5","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/154559-14","6","20.000","25-02-2025","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","4. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/4/4/4/2/4/4/1740481924378-44244437.jpg","","Ergenekon Mahallesi Kiralık Daire Otogar A Yakın Mesafede Bilgi İçin İletişime Geçiniz","Manisa / Turgutlu / Ergenekon Mah.","","","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-alaybey-kiralik/daire/0-44148529","6","20.000","06-02-2025","Kiralık Daire","2 +
                          1","110 m²","25
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/5/8/4/1/4/4/1738780279770-44148529.jpg","EİDS onaylı","Sahibinden Eşyalı Cadde Üzeri Kiralık Daire","Manisa / Şehzadeler / Alaybey Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-turgutlu-ozyurt-kiralik/daire/0-44033145","15","18.000","30-01-2025","Kiralık Daire","4 +
                          1","145 m²","15
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/1/3/3/0/4/4/1736776533-787432-44033145.jpeg","EİDS onaylı","Sahibinden Dutlu Yol Üzeri 140m2 3+1 Doğalgazlı Daire","Manisa / Turgutlu / Özyurt Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-salihli-kurtulus-kiralik/daire/150680-48","21","20.000","24-01-2025","Kiralık Daire","4 +
                          1","150 m²","20
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/4/9/8/0/4/4/1737716982-307147-44089400.jpeg","EİDS onaylı","Sembol Emlak Kiralık 3+1 Daire","Manisa / Salihli / Kurtuluş Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-yunusemre-guzelyurt-kiralik/daire/0-15776438","13","19.000","11-03-2025","Kiralık Daire","1 +
                          1","60 m²","11
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/4/6/7/7/5/1/c902499c-dfb0-40f4-941b-6214bf30301e.jpg","EİDS onaylı","Sahibinden Güzelyurt Cemre Sitesinde Kiralık 1+1","Manisa / Yunusemre / Güzelyurt Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/60958-31","24","16.000","24-03-2025","Kiralık Daire","1 +
                          1","70 m²","3
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/6/2/0/1/4/4/1737983967010-44102691.jpg","EİDS onaylı","Özcan Emlak'tan Manisa Yunusemre Muradiye Mahallesinde 1+1 Full Eşyalı Kiralık Daire","Manisa / Yunusemre / Muradiye Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-salihli-aksoy-kiralik/daire/150680-47","23","15.000","04-02-2025","Kiralık Daire","4 +
                          1","140 m²","23
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/7/1/7/0/4/4/1738239336-7661529-44071718.jpeg","EİDS onaylı","Sembol Emlak’tan Menderes Caddesi Üstünde Full Eşyalı 3+1 Daire","Manisa / Salihli / Aksoy Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/152901-45","6","14.000","13-02-2025","Kiralık Daire","1 +
                          1","55 m²","4
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/7/5/8/1/4/4/1d450d24-6597-4eca-bfdd-88540fbd7bc2.jpg","EİDS onaylı","Startkey Platin'den Muradiye'de Kiralık 1+1 Daireler*","Manisa / Yunusemre / Muradiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/startkey-platin-152901","Startkey Platin","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/0/9/2/5/1/a083ef58-14bb-4cf2-9ed0-fb9d8cf48868.jpg"
"https://www.hepsiemlak.com/manisa-salihli-mithatpasa-kiralik/daire/0-44071357","11","16.900","12-02-2025","Kiralık Daire","1 +
                          1","70 m²","9
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/3/1/7/0/4/4/ei-GfSFTi4WGRFCOTTfuK.jpeg","EİDS onaylı","1+1 Full Eşyalı Kiralık Daire Doğalgazlı","Manisa / Salihli / Mithatpaşa Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/124874-223","29","16.000","05-01-2025","Kiralık Daire","3 +
                          1","200 m²","2
                        Yaşında","En Üst Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/8/5/3/1/3/4/1723148182924-43135818.jpg","","Manisa Akhisar Atatürk Mh Kiralık Dubleks Daire","Manisa / Akhisar / Atatürk Mah.","","","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-2-anafartalar-kiralik/daire/152564-46","28","24.000","28-03-2025","Kiralık Daire","3 +
                          1","125 m²","15
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/9/1/2/1/4/4/1738320266-850177-44121959.jpeg","EİDS onaylı","Final Gayrimenkul’den 2.Anafartalarda 3+1 Kiralık Daire","Manisa / Şehzadeler / 2. Anafartalar Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-saruhanli-saruhan-kiralik/daire/90814-440","38","16.500","25-03-2025","Kiralık Daire","2 +
                          0","96 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/1/2/8/9/3/4/1735822895-949532-43982157.jpeg","EİDS onaylı","Saruhanlı Merkezde Kiralık 2+1 Eşyalı Daire","Manisa / Saruhanlı / Saruhan Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/113580-72","17","15.000","25-01-2025","Kiralık Daire","3 +
                          1","150 m²","8
                        Yaşında","3. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/7/3/0/8/3/4/1733304941646-43803701.jpg","","Selvitepe Mah Kiralık Daire","Manisa / Turgutlu / Selvilitepe Mah.","","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-tevfikiye-kiralik/daire/110165-1048","13","17.000","11-03-2025","Kiralık Daire","3 +
                          1","110 m²","26
                        Yaşında","5. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/4/2/7/9/3/4/1735631060778-43972473.jpg","","Tevfikiye Mh 3+1 110m2 Full Özellikli Daire","Manisa / Yunusemre / Tevfikiye Mah.","","","",""
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/123058-1496","23","18.000","14-02-2025","Kiralık Daire","1 +
                          1","65 m²","2
                        Yaşında","10. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/0/7/4/9/3/4/47ca3eda-3ae1-4a8c-8582-085c3b548d0d.jpeg","","Life City Sıfır Eşyalı Kiralık Daireler 1+1","Manisa / Turgutlu / Selvilitepe Mah.","","","",""
"https://www.hepsiemlak.com/manisa-saruhanli-cengiz-topel-kiralik/daire/90814-442","17","20.000","17-02-2025","Kiralık Daire","3 +
                          1","135 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/1/7/0/1/4/4/1738061310-909303-44107133.jpeg","EİDS onaylı","Çarşı Merkezde 3+1 Kiralık Doğalgazlı Daire","Manisa / Saruhanlı / Cengiz Topel Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-saruhanli-saruhan-kiralik/daire/146877-40","7","15.000","22-01-2025","Kiralık Daire","3 +
                          1","115 m²","Sıfır Bina","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/6/2/4/0/4/4/fe5027bf-17f2-4234-99dc-1ce4631f2d3d.jpg","EİDS onaylı","Saruhan Mh. 115m2    3+1 Kiralık Daire","Manisa / Saruhanlı / Saruhan Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-saruhanli-cumhuriyet-kiralik/daire/146877-47","5","11.000","12-03-2025","Kiralık Daire","1 +
                          1","43 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/2/3/0/1/4/4/a95d5ad0-488b-440d-af60-62b0c1749529.jpg","EİDS onaylı","Cumhuriyet Mh 1+1 Kiralık Daire","Manisa / Saruhanlı / Cumhuriyet Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-turgutlu-acarlar-kiralik/daire/77770-680","14","25.000","23-01-2025","Kiralık Daire","3 +
                          1","130 m²","25
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/2/9/6/0/4/4/1b593964-a359-4b49-a108-30ad65ae982a.jpg","EİDS onaylı","Turgutlu Eşyalı Kiralık Atatürk Bulvarı 130m2 3+1 Oda 5. Kat Doğalgazlı Balkonlu Daire","Manisa / Turgutlu / Acarlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/serhat-emlak-gayrimenkul-77770","Serhat Emlak Gayrımenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/7/7/7/0/50b4eb33-15e7-4bc3-b706-59f1cf0b875f.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-istiklal-kiralik/daire/77770-649","1","10.000","18-01-2025","Kiralık Daire","2 +
                          1","100 m²","14
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/8/0/0/0/4/4/51646720-0d89-4a0b-a62c-b7187cd48fab.jpg","EİDS onaylı","Turgutlu'da  Her Mahallede 2+1 3+1 Kiralık Daireler","Manisa / Turgutlu / İstiklal Mah.","https://www.hepsiemlak.com/emlak-ofisi/serhat-emlak-gayrimenkul-77770","Serhat Emlak Gayrımenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/7/7/7/0/50b4eb33-15e7-4bc3-b706-59f1cf0b875f.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/154559-14","6","20.000","25-02-2025","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","4. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/4/4/4/2/4/4/1740481924378-44244437.jpg","","Ergenekon Mahallesi Kiralık Daire Otogar A Yakın Mesafede Bilgi İçin İletişime Geçiniz","Manisa / Turgutlu / Ergenekon Mah.","","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-guzelyurt-kiralik/daire/0-15776438","13","19.000","11-03-2025","Kiralık Daire","1 +
                          1","60 m²","11
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/4/6/7/7/5/1/c902499c-dfb0-40f4-941b-6214bf30301e.jpg","EİDS onaylı","Sahibinden Güzelyurt Cemre Sitesinde Kiralık 1+1","Manisa / Yunusemre / Güzelyurt Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-sehzadeler-2-anafartalar-kiralik/daire/152564-46","28","24.000","28-03-2025","Kiralık Daire","3 +
                          1","125 m²","15
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/9/1/2/1/4/4/1738320266-850177-44121959.jpeg","EİDS onaylı","Final Gayrimenkul’den 2.Anafartalarda 3+1 Kiralık Daire","Manisa / Şehzadeler / 2. Anafartalar Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
