"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-location","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name","list-view-header"
"https://www.hepsiemlak.com/mugla-bodrum-yahsi-kiralik/villa/66325-3202","25","150.000","05-04-2025","Kiralık Villa","2 +
                          1","225 m²","21
                        Yaşında","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/2/9/4/5/3/4/1729056690-696013-43549200.jpeg","","Muğla / Bodrum / Yahşi Mah.","https://www.hepsiemlak.com/emlak-ofisi/minev-gayrimenkul-66325","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/3/6/6/0/c7ef2c8a-f581-4834-a8e8-7944a8bb30e2.jpg","Min.ev Gayrimenkul","Yaz Sezonunda Plajı Olan Sitede Kiralık Villa"
"https://www.hepsiemlak.com/mugla-bodrum-yokusbasi-kiralik/daire/148665-39","26","150.000","05-04-2025","Kiralık Daire","4 +
                          1","130 m²","15
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/4/3/2/4/4/4/1743801187818-44423497.jpg","EİDS onaylı","Muğla / Bodrum / Yokuşbaşı Mah.","https://www.hepsiemlak.com/emlak-ofisi/agr-group-gayrimenkul-148665","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/6/6/8/4/1/c975f3b5-cde6-4acc-bab9-74736f87a7a3.jpg","Agr Group Gayrimenkul","Agr Group'tan 101 Gün Kiralık Merkez'de 4+1 Flat Daire !"
"https://www.hepsiemlak.com/mugla-fethiye-camkoy-kiralik/daire/135231-1866","20","35.000","05-04-2025","Kiralık Daire","6 +
                          1","250 m²","4
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/2/4/2/4/4/4/3a494404-cab5-4c36-9e3e-e85676a3f5d1.jpg","EİDS onaylı","Muğla / Fethiye / Çamköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/stop-gayrimenkul-135231","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/2/5/3/1/b5b55884-530a-41f0-b554-f54b8c608367.jpg","Stop Gayrimenkul","Stop’tan Çamköy’ün En Geniş Dairesinde Oturmak İster Misiniz?"
"https://www.hepsiemlak.com/mugla-mentese-kotekli-kiralik/daire/156392-14","21","20.000","05-04-2025","Kiralık Daire","2 +
                          1","80 m²","15
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/3/5/1/4/4/4/1743672023404-44415306.jpg","EİDS onaylı","Muğla / Menteşe / Kötekli Mah.","https://www.hepsiemlak.com/emlak-ofisi/mugla-emlak-merkezi-156392","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/9/3/6/5/1/af828625-e06d-435c-96ef-a23d1722214a.jpg","Muğla Emlak Merkezi","Muğla Emlak Merkezin'den Kiralık Kötekli'de 2+1 Daire"
"https://www.hepsiemlak.com/mugla-bodrum-konacik-kiralik/daire/144652-105","18","30.000","05-04-2025","Kiralık Daire","2 +
                          1","75 m²","6
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/6/8/6/2/4/4/1740922238474-44268643.jpg","EİDS onaylı","Muğla / Bodrum / Konacık Mah.","https://www.hepsiemlak.com/emlak-ofisi/suzan-real-estate-bodrum-144652","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/5/6/4/4/1/605951ca-d6b9-4bb4-bd57-473cd7bc29f2.jpg","Suzan Real Estate Bodrum","Bodrum Konacık 2+1 Yıllık Kiralık Bahçe Katı Daire"
"https://www.hepsiemlak.com/mugla-bodrum-eskicesme-kiralik/daire/138060-237","22","45.000","04-04-2025","Kiralık Daire","2 +
                          1","85 m²","15
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/1/0/9/9/3/4/b2cb7ab6-3d57-4ad9-ad90-c06ecbc237b0.jpg","EİDS onaylı","Muğla / Bodrum / Eskiçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrumda-firsat-gayrimenkul-danismanligi-138060","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/6/0/8/3/1/02ed33ca-4255-468e-aef6-9b6e3c13cabe.jpg","Bodrum’da Fırsat Gayrimenkul Danışmanlığı","Bodrum Marina Yürüme Mesafesi Eşyalı Modern Giriş Katı Kiralık Daire"
"https://www.hepsiemlak.com/mugla-bodrum-turgutreis-kiralik/mustakil-ev/109419-322","24","47.500","05-04-2025","Kiralık Müstakil Ev","4 +
                          1","150 m²","15
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/9/5/1/4/4/4/1743677658896-44415919.jpg","EİDS onaylı","Muğla / Bodrum / Turgutreis Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Bodrum Bağla'da Deniz Manzaralı Yıllık Kiralık Müstakil Ev"
"https://www.hepsiemlak.com/mugla-bodrum-turgutreis-kiralik/mustakil-ev/19492-2611","24","60.000","05-04-2025","Kiralık Müstakil Ev","3 +
                          1","150 m²","13
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/1/0/5/2/4/4/d731d533-d2f7-4b56-aa82-6850bf8dbee1.jpg","EİDS onaylı","Muğla / Bodrum / Turgutreis Mah.","https://www.hepsiemlak.com/emlak-ofisi/tayman-emlak-danismanlik-19492","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/9/4/9/1/0/f12e1e86-6196-4e8b-89c6-52d4cccba35e.jpg","Tayman Emlak Danışmanlık","Tayman'dan Deniz Manzaralı Sahile 100m Müstakil Eşyasız  3+1"
"https://www.hepsiemlak.com/mugla-marmaris-icmeler-kiralik/daire/58183-3129","22","60.000","04-04-2025","Kiralık Daire","3 +
                          1","245 m²","14
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/1/8/6/7/3/4/eb756272-0338-4809-8f83-3c230e391246.jpg","EİDS onaylı","Muğla / Marmaris / İçmeler Mah.","https://www.hepsiemlak.com/emlak-ofisi/prestij-gayrimenkul-58183","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/1/8/5/0/ba50c064-90e4-43fb-979e-4c2e4aceb456.jpg","Prestij Gayrimenkul","Prestij İçmeler'de Emsalsiz Deniz Manzaralı 3+1 Dubleks"
"https://www.hepsiemlak.com/mugla-bodrum-bahcelievler-kiralik/daire/28555-2459","20","35.000","04-04-2025","Kiralık Daire","2 +
                          1","85 m²","16
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/6/2/2/4/4/4/052404e4-e70c-423d-8d19-8412239e5186.jpg","EİDS onaylı","Muğla / Bodrum / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/sor-emlak-28555","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/5/8/2/0/18763442-2743-4cb3-9193-be0be32abd0f.jpg","Sör Emlak","Sör Emlak'tan Denize 20m En Merkezi Konum Bahçe Kat Daire"
"https://www.hepsiemlak.com/mugla-ortaca-bahcelievler-kiralik/daire/37227-2841","27","15.000","04-04-2025","Kiralık Daire","3 +
                          1","145 m²","15
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/5/4/3/3/4/4/1741987459-864471-44334508.jpeg","EİDS onaylı","Muğla / Ortaca / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/colakoglu-37227/cihangir-dalgic-753045","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/4/0/3/5/7/7b9cfe94-836d-41c1-abd7-6ff2700c984d.jpg","Çolakoğlu","Ortaca Merkezde Kiralık 3+1 Uygun Daire"
"https://www.hepsiemlak.com/mugla-milas-dorttepe-kiralik/daire/32811-2753","16","20.000","05-04-2025","Kiralık Daire","2 +
                          1","80 m²","10
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Muğla / Milas / Dörttepe Mah.","","","","","D-1378 Dörttepe'de Havuzlu Site İçinde 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/mugla-bodrum-akyarlar-kiralik/villa/148665-38","23","300.000","05-04-2025","Kiralık Villa","4 +
                          0","200 m²","2
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/6/6/8/4/1/c975f3b5-cde6-4acc-bab9-74736f87a7a3.jpg","EİDS onaylı","Muğla / Bodrum / Akyarlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/agr-group-gayrimenkul-148665","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Agr Group Gayrimenkul","Agr Group'tan 101 Gün Kiralık Güvenlikli/havuzlu 4+1 Villa !"
"https://www.hepsiemlak.com/mugla-fethiye-pazaryeri-kiralik/daire/135231-1864","29","30.000","04-04-2025","Kiralık Daire","3 +
                          1","140 m²","Sıfır Bina","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/2/5/3/1/b5b55884-530a-41f0-b554-f54b8c608367.jpg","EİDS onaylı","Muğla / Fethiye / Pazaryeri Mah.","https://www.hepsiemlak.com/emlak-ofisi/stop-gayrimenkul-135231","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Stop Gayrimenkul","Stop’tan Asansörlü 3+1 Dubleks Daire"
"https://www.hepsiemlak.com/mugla-mentese-muslihittin-kiralik/daire/156392-6","18","27.000","05-04-2025","Kiralık Daire","2 +
                          1","120 m²","15
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/5/7/7/3/4/4/1742762749639-44377547.jpg","EİDS onaylı","Muğla / Menteşe / Muslihittin Mah.","https://www.hepsiemlak.com/emlak-ofisi/mugla-emlak-merkezi-156392","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/9/3/6/5/1/af828625-e06d-435c-96ef-a23d1722214a.jpg","Muğla Emlak Merkezi","Muğla Emlak Merkezin'den Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/mugla-mentese-emirbeyazit-kiralik/daire/92216-1453","60","23.000","05-04-2025","Kiralık Daire","2 +
                          1","110 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/0/1/9/4/3/4/eafd1edd-95f7-4293-9eb8-00c3a858bd44.jpg","EİDS onaylı","Muğla / Menteşe / Emirbeyazıt Mah.","https://www.hepsiemlak.com/emlak-ofisi/yatagan-emlak-92216","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/1/2/2/9/0/ef3bc344-e800-4aae-baed-3877633e73ac.jpg","Yatağan Emlak","Muğla Merkez Emirbeyazıt Ta Kiralık 2+1 Doğalgazlı Daire"
"https://www.hepsiemlak.com/mugla-bodrum-eskicesme-kiralik/daire/138060-41","18","29.000","04-04-2025","Kiralık Daire","1 +
                          1","60 m²","7
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/3/2/4/2/2/4/7f42ba20-0313-4e1d-bee5-be6cf962a484.jpg","EİDS onaylı","Muğla / Bodrum / Eskiçeşme Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrumda-firsat-gayrimenkul-danismanligi-138060","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/6/0/8/3/1/02ed33ca-4255-468e-aef6-9b6e3c13cabe.jpg","Bodrum’da Fırsat Gayrimenkul Danışmanlığı","Bodrum Marina Yıllık Kiralık Eşyalı Modern Daire"
"https://www.hepsiemlak.com/mugla-mentese-mustakbey-kiralik/daire/100858-692","24","22.000","04-04-2025","Kiralık Daire","3 +
                          1","135 m²","30
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/8/7/3/3/4/4/1742045303-7728019-44337813.jpeg","EİDS onaylı","Muğla / Menteşe / Müştakbey Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Muğla Merkez Da Kiralık 3+1 Geniş Daire"
"https://www.hepsiemlak.com/mugla-bodrum-geris-kiralik/daire/136941-362","23","50.000","05-04-2025","Kiralık Daire","2 +
                          1","75 m²","8
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/5/3/2/4/4/4/1743803510-1037621-44423560.jpeg","EİDS onaylı","Muğla / Bodrum / Geriş Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-yalikavak-136941","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/4/9/6/3/1/4a151971-ef03-4e7d-bd0e-511f044c68eb.jpg","Turyap Yalıkavak","Doğayla İç İçe Dönemsel Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/mugla-ortaca-beskopru-kiralik/daire/37227-2875","22","16.000","05-04-2025","Kiralık Daire","1 +
                          1","70 m²","2
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/2/8/8/3/4/4/1742976615-412771-44388246.jpeg","EİDS onaylı","Muğla / Ortaca / Beşköprü Mah.","https://www.hepsiemlak.com/emlak-ofisi/colakoglu-37227","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/2/2/7/3/0/898c860f-2952-4fe8-bce7-ede3e2c98045.jpg","Çolakoğlu","Ortaca Merkez De Kiralık 1+1 Geniş Daire"
"https://www.hepsiemlak.com/mugla-bodrum-gumusluk-kiralik/villa/153968-82","13","150.000","05-04-2025","Kiralık Villa","3 +
                          1","150 m²","4
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/1/4/2/4/4/4/1743831377-64357-44424134.jpeg","EİDS onaylı","Muğla / Bodrum / Gümüşlük Mah.","https://www.hepsiemlak.com/emlak-ofisi/century21-trio-153968","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/6/9/3/5/1/36f4c318-d6fe-42c3-b669-7f3217cdf84e.jpg","Century21 Trio","Bodrum Gümüşlük Köy İçinde Denize 800 Mt Site İçerisinde Müstakil Bahçeli Villa"
"https://www.hepsiemlak.com/mugla-ortaca-bahcelievler-kiralik/daire/37227-2872","21","21.000","05-04-2025","Kiralık Daire","3 +
                          1","180 m²","10
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/1/6/7/3/4/4/1742726554-207559-44376129.jpeg","EİDS onaylı","Muğla / Ortaca / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/colakoglu-37227","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/2/2/7/3/0/898c860f-2952-4fe8-bce7-ede3e2c98045.jpg","Çolakoğlu","Ortaca Merkezde Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/mugla-ortaca-guzelyurt-kiralik/mustakil-ev/113143-60","46","18.000","04-04-2025","Kiralık Müstakil Ev","3 +
                          1","120 m²","28
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/0/3/2/4/4/4/11cee6f9-c500-414a-89fb-4ae88d1d814d.jpg","EİDS onaylı","Muğla / Ortaca / Güzelyurt Mah.","https://www.hepsiemlak.com/emlak-ofisi/varlikli-emlak-113143","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/4/1/3/1/1/3b03fd79-b6c1-41a3-9026-20c4ea726d3a.jpg","Varlıklı Emlak","Ortaca Güzelyurt Da Kiralık Bahçeli Eşyalı Ev"
"https://www.hepsiemlak.com/mugla-mentese-bayir-kiralik/daire/145742-167","25","21.000","04-04-2025","Kiralık Daire","3 +
                          1","140 m²","3
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/8/9/1/4/4/4/1743758762-669743-44419834.jpeg","EİDS onaylı","Muğla / Menteşe / Bayır Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Turyap Muğla Menteşeden Bayır Mahallesi'nde 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/mugla-mentese-orhaniye-kiralik/daire/140973-30","23","30.000","04-04-2025","Kiralık Daire","3 +
                          1","140 m²","25
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/3/9/1/4/4/4/95b79af3-fc9a-4cb8-a556-9b9d0e09e6eb.jpg","EİDS onaylı","Muğla / Menteşe / Orhaniye Mah.","https://www.hepsiemlak.com/emlak-ofisi/mucize-emlak-140973","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/7/9/0/4/1/838c0669-8de5-4ed2-bb41-ea9158789d94.jpg","Mucize Emlak","Orhaniye Mahallesi Kiralık Geniş 3+1 Daire"
"https://www.hepsiemlak.com/mugla-bodrum-akyarlar-kiralik/villa/129705-119","33","35.000","01-04-2025","Kiralık Villa","2 +
                          1","125 m²","25
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/4/9/0/4/4/4/1b92f218-23b7-4172-a9d1-aa883bdee4bb.jpg","EİDS onaylı","Muğla / Bodrum / Akyarlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/yildiz-emlak-gayrimenkul-danismanligi-129705/volkan-ugandor-3284368","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/6/3/4/8/2/3/5a3cdfae-d74c-4a7f-be2f-98f6ee5363e6.jpg","Yıldız Emlak Gayrimenkul Danışmanlığı","Akyarlar Pınar Sitesi Manzaralı Yıllık Kiralık 2+1 Bahçeli"
"https://www.hepsiemlak.com/mugla-datca-iskele-kiralik/daire/139622-39","16","25.000","02-04-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/1/0/1/4/4/4/7fea46b6-dc5b-4def-bfbc-d34301febe06.jpg","EİDS onaylı","Muğla / Datça / İskele Mah.","https://www.hepsiemlak.com/emlak-ofisi/cadde-emlak-139622","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/2/6/9/3/1/6edb9c89-cf39-40ca-8b81-98f9744e0131.jpg","Cadde Emlak","Cadde Emlak'tan Datça Özbel'de Yeni Binada Yıllık Kiralık 1+1 Üst Kat Daire"
"https://www.hepsiemlak.com/mugla-bodrum-yalikavak-kiralik/villa/140202-824","21","60.000","01-04-2025","Kiralık Villa","3 +
                          1","170 m²","4
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/0/8/0/4/4/4/f72bb5cc-9729-4af7-ae79-84f4f9a70632.jpg","EİDS onaylı","Muğla / Bodrum / Yalıkavak Mah.","https://www.hepsiemlak.com/emlak-ofisi/century21-begonvill-gayrimenkul-140202","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/0/2/0/4/1/8d551aa9-c36f-461b-82f1-9ea4c17571a5.jpg","Century21 Begonvill Gayrimenkul","Yalıkavak Ta Deniz Manzaralı Yıllık Kiralık Eşyalı Villa"
"https://www.hepsiemlak.com/mugla-milas-becin-kiralik/daire/0-44409105","20","17.000","05-04-2025","Kiralık Daire","1 +
                          1","100 m²","20
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/1/9/0/4/4/4/1743670729-5333362-44409105.jpeg","EİDS onaylı","Muğla / Milas / Beçin Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Sahibinden Kiralık – Geniş, Ferah Ve Merkezi Konumda 1+1 Daire!"
